avg(price),_c0,carat,cut,color,clarity,depth,table,price,x,y,z
2824.8333333333335,554,0.53,Ideal,F,VVS1,61.8,57.0,2830,5.16,5.19,3.2
2657.266666666667,554,0.53,Ideal,F,VVS1,61.8,57.0,2830,5.16,5.19,3.2
2856.1111111111113,555,0.8,Ideal,I,VS2,62.1,54.4,2830,5.94,5.99,3.7
1898.4,555,0.8,Ideal,I,VS2,62.1,54.4,2830,5.94,5.99,3.7
1878.4,555,0.8,Ideal,I,VS2,62.1,54.4,2830,5.94,5.99,3.7
2142.785714285714,555,0.8,Ideal,I,VS2,62.1,54.4,2830,5.94,5.99,3.7
1727.9761904761904,555,0.8,Ideal,I,VS2,62.1,54.4,2830,5.94,5.99,3.7
2562.730769230769,556,0.9,Premium,G,SI1,60.6,62.0,2830,6.21,6.13,3.74
2576.157894736842,556,0.9,Premium,G,SI1,60.6,62.0,2830,6.21,6.13,3.74
2822.0,556,0.9,Premium,G,SI1,60.6,62.0,2830,6.21,6.13,3.74
2544.8070175438597,556,0.9,Premium,G,SI1,60.6,62.0,2830,6.21,6.13,3.74
2594.5,556,0.9,Premium,G,SI1,60.6,62.0,2830,6.21,6.13,3.74
2544.5555555555557,557,0.76,Very Good,E,SI2,60.8,60.0,2831,5.89,5.98,3.61
2217.3703703703704,557,0.76,Very Good,E,SI2,60.8,60.0,2831,5.89,5.98,3.61
2621.194029850746,557,0.76,Very Good,E,SI2,60.8,60.0,2831,5.89,5.98,3.61
2380.653846153846,557,0.76,Very Good,E,SI2,60.8,60.0,2831,5.89,5.98,3.61
2682.741176470588,557,0.76,Very Good,E,SI2,60.8,60.0,2831,5.89,5.98,3.61
2544.5555555555557,558,0.72,Ideal,E,SI1,62.3,57.0,2831,5.7,5.76,3.57
2217.3703703703704,558,0.72,Ideal,E,SI1,62.3,57.0,2831,5.7,5.76,3.57
2621.194029850746,558,0.72,Ideal,E,SI1,62.3,57.0,2831,5.7,5.76,3.57
2380.653846153846,558,0.72,Ideal,E,SI1,62.3,57.0,2831,5.7,5.76,3.57
2682.741176470588,558,0.72,Ideal,E,SI1,62.3,57.0,2831,5.7,5.76,3.57
2544.5555555555557,559,0.75,Ideal,E,SI1,61.4,57.0,2831,5.82,5.87,3.59
2217.3703703703704,559,0.75,Ideal,E,SI1,61.4,57.0,2831,5.82,5.87,3.59
2621.194029850746,559,0.75,Ideal,E,SI1,61.4,57.0,2831,5.82,5.87,3.59
2380.653846153846,559,0.75,Ideal,E,SI1,61.4,57.0,2831,5.82,5.87,3.59
2682.741176470588,559,0.75,Ideal,E,SI1,61.4,57.0,2831,5.82,5.87,3.59
2544.5555555555557,560,0.72,Premium,E,SI1,62.1,58.0,2831,5.73,5.76,3.57
2217.3703703703704,560,0.72,Premium,E,SI1,62.1,58.0,2831,5.73,5.76,3.57
2621.194029850746,560,0.72,Premium,E,SI1,62.1,58.0,2831,5.73,5.76,3.57
2380.653846153846,560,0.72,Premium,E,SI1,62.1,58.0,2831,5.73,5.76,3.57
2682.741176470588,560,0.72,Premium,E,SI1,62.1,58.0,2831,5.73,5.76,3.57
2562.730769230769,561,0.79,Ideal,G,SI1,61.8,56.0,2831,5.93,5.91,3.66
2576.157894736842,561,0.79,Ideal,G,SI1,61.8,56.0,2831,5.93,5.91,3.66
2822.0,561,0.79,Ideal,G,SI1,61.8,56.0,2831,5.93,5.91,3.66
2544.8070175438597,561,0.79,Ideal,G,SI1,61.8,56.0,2831,5.93,5.91,3.66
2594.5,561,0.79,Ideal,G,SI1,61.8,56.0,2831,5.93,5.91,3.66
2799.5753424657532,562,0.72,Very Good,F,VS2,62.5,58.0,2832,5.71,5.75,3.58
2526.0545454545454,562,0.72,Very Good,F,VS2,62.5,58.0,2832,5.71,5.75,3.58
2696.225352112676,562,0.72,Very Good,F,VS2,62.5,58.0,2832,5.71,5.75,3.58
2824.8333333333335,562,0.72,Very Good,F,VS2,62.5,58.0,2832,5.71,5.75,3.58
2657.266666666667,562,0.72,Very Good,F,VS2,62.5,58.0,2832,5.71,5.75,3.58
2856.1111111111113,563,0.91,Very Good,I,SI2,62.8,61.0,2832,6.15,6.18,3.87
1898.4,563,0.91,Very Good,I,SI2,62.8,61.0,2832,6.15,6.18,3.87
1878.4,563,0.91,Very Good,I,SI2,62.8,61.0,2832,6.15,6.18,3.87
2142.785714285714,563,0.91,Very Good,I,SI2,62.8,61.0,2832,6.15,6.18,3.87
1727.9761904761904,563,0.91,Very Good,I,SI2,62.8,61.0,2832,6.15,6.18,3.87
2562.730769230769,564,0.71,Premium,G,VVS2,62.1,57.0,2832,5.75,5.65,3.54
2576.157894736842,564,0.71,Premium,G,VVS2,62.1,57.0,2832,5.75,5.65,3.54
2822.0,564,0.71,Premium,G,VVS2,62.1,57.0,2832,5.75,5.65,3.54
2544.8070175438597,564,0.71,Premium,G,VVS2,62.1,57.0,2832,5.75,5.65,3.54
2594.5,564,0.71,Premium,G,VVS2,62.1,57.0,2832,5.75,5.65,3.54
2562.730769230769,565,0.81,Premium,G,SI1,63.0,60.0,2832,5.87,5.81,3.68
2576.157894736842,565,0.81,Premium,G,SI1,63.0,60.0,2832,5.87,5.81,3.68
2822.0,565,0.81,Premium,G,SI1,63.0,60.0,2832,5.87,5.81,3.68
2544.8070175438597,565,0.81,Premium,G,SI1,63.0,60.0,2832,5.87,5.81,3.68
2594.5,565,0.81,Premium,G,SI1,63.0,60.0,2832,5.87,5.81,3.68
2175.714285714286,566,0.82,Ideal,H,SI1,62.5,57.0,2832,5.91,5.97,3.71
2440.243902439024,566,0.82,Ideal,H,SI1,62.5,57.0,2832,5.91,5.97,3.71
2837.3571428571427,566,0.82,Ideal,H,SI1,62.5,57.0,2832,5.91,5.97,3.71
2205.1612903225805,566,0.82,Ideal,H,SI1,62.5,57.0,2832,5.91,5.97,3.71
1765.7272727272727,566,0.82,Ideal,H,SI1,62.5,57.0,2832,5.91,5.97,3.71
2799.5753424657532,567,0.71,Premium,F,VS1,62.2,58.0,2832,5.72,5.66,3.54
2526.0545454545454,567,0.71,Premium,F,VS1,62.2,58.0,2832,5.72,5.66,3.54
2696.225352112676,567,0.71,Premium,F,VS1,62.2,58.0,2832,5.72,5.66,3.54
2824.8333333333335,567,0.71,Premium,F,VS1,62.2,58.0,2832,5.72,5.66,3.54
2657.266666666667,567,0.71,Premium,F,VS1,62.2,58.0,2832,5.72,5.66,3.54
1734.6666666666667,568,0.9,Good,J,SI1,64.3,63.0,2832,6.05,6.01,3.88
1588.7,568,0.9,Good,J,SI1,64.3,63.0,2832,6.05,6.01,3.88
2830.0,568,0.9,Good,J,SI1,64.3,63.0,2832,6.05,6.01,3.88
2311.6153846153848,568,0.9,Good,J,SI1,64.3,63.0,2832,6.05,6.01,3.88
1455.7142857142858,568,0.9,Good,J,SI1,64.3,63.0,2832,6.05,6.01,3.88
2856.1111111111113,569,0.8,Very Good,I,VS2,62.0,58.0,2833,5.86,5.95,3.66
1898.4,569,0.8,Very Good,I,VS2,62.0,58.0,2833,5.86,5.95,3.66
1878.4,569,0.8,Very Good,I,VS2,62.0,58.0,2833,5.86,5.95,3.66
2142.785714285714,569,0.8,Very Good,I,VS2,62.0,58.0,2833,5.86,5.95,3.66
1727.9761904761904,569,0.8,Very Good,I,VS2,62.0,58.0,2833,5.86,5.95,3.66
2544.5555555555557,570,0.56,Very Good,E,IF,61.0,59.0,2833,5.28,5.34,3.24
2217.3703703703704,570,0.56,Very Good,E,IF,61.0,59.0,2833,5.28,5.34,3.24
2621.194029850746,570,0.56,Very Good,E,IF,61.0,59.0,2833,5.28,5.34,3.24
2380.653846153846,570,0.56,Very Good,E,IF,61.0,59.0,2833,5.28,5.34,3.24
2682.741176470588,570,0.56,Very Good,E,IF,61.0,59.0,2833,5.28,5.34,3.24
2863.6666666666665,571,0.7,Very Good,D,VS2,59.6,61.0,2833,5.77,5.8,3.45
2142.8571428571427,571,0.7,Very Good,D,VS2,59.6,61.0,2833,5.77,5.8,3.45
2699.1428571428573,571,0.7,Very Good,D,VS2,59.6,61.0,2833,5.77,5.8,3.45
2731.695652173913,571,0.7,Very Good,D,VS2,59.6,61.0,2833,5.77,5.8,3.45
2393.5789473684213,571,0.7,Very Good,D,VS2,59.6,61.0,2833,5.77,5.8,3.45
2863.6666666666665,572,0.7,Ideal,D,VS2,61.0,57.0,2833,5.74,5.76,3.51
2142.8571428571427,572,0.7,Ideal,D,VS2,61.0,57.0,2833,5.74,5.76,3.51
2699.1428571428573,572,0.7,Ideal,D,VS2,61.0,57.0,2833,5.74,5.76,3.51
2731.695652173913,572,0.7,Ideal,D,VS2,61.0,57.0,2833,5.74,5.76,3.51
2393.5789473684213,572,0.7,Ideal,D,VS2,61.0,57.0,2833,5.74,5.76,3.51
2799.5753424657532,573,0.61,Ideal,F,VVS2,61.7,55.0,2833,5.45,5.48,3.37
2526.0545454545454,573,0.61,Ideal,F,VVS2,61.7,55.0,2833,5.45,5.48,3.37
2696.225352112676,573,0.61,Ideal,F,VVS2,61.7,55.0,2833,5.45,5.48,3.37
2824.8333333333335,573,0.61,Ideal,F,VVS2,61.7,55.0,2833,5.45,5.48,3.37
2657.266666666667,573,0.61,Ideal,F,VVS2,61.7,55.0,2833,5.45,5.48,3.37
2175.714285714286,574,0.85,Ideal,H,SI2,62.5,57.0,2833,6.02,6.07,3.78
2440.243902439024,574,0.85,Ideal,H,SI2,62.5,57.0,2833,6.02,6.07,3.78
2837.3571428571427,574,0.85,Ideal,H,SI2,62.5,57.0,2833,6.02,6.07,3.78
2205.1612903225805,574,0.85,Ideal,H,SI2,62.5,57.0,2833,6.02,6.07,3.78
1765.7272727272727,574,0.85,Ideal,H,SI2,62.5,57.0,2833,6.02,6.07,3.78
2799.5753424657532,575,0.7,Ideal,F,SI1,60.7,57.0,2833,5.73,5.75,3.49
2526.0545454545454,575,0.7,Ideal,F,SI1,60.7,57.0,2833,5.73,5.75,3.49
2696.225352112676,575,0.7,Ideal,F,SI1,60.7,57.0,2833,5.73,5.75,3.49
2824.8333333333335,575,0.7,Ideal,F,SI1,60.7,57.0,2833,5.73,5.75,3.49
2657.266666666667,575,0.7,Ideal,F,SI1,60.7,57.0,2833,5.73,5.75,3.49
2562.730769230769,576,0.8,Ideal,G,VS2,62.2,56.0,2834,5.94,5.87,3.67
2576.157894736842,576,0.8,Ideal,G,VS2,62.2,56.0,2834,5.94,5.87,3.67
2822.0,576,0.8,Ideal,G,VS2,62.2,56.0,2834,5.94,5.87,3.67
2544.8070175438597,576,0.8,Ideal,G,VS2,62.2,56.0,2834,5.94,5.87,3.67
2594.5,576,0.8,Ideal,G,VS2,62.2,56.0,2834,5.94,5.87,3.67
2175.714285714286,577,0.8,Ideal,H,VS2,62.8,57.0,2834,5.91,5.87,3.7
2440.243902439024,577,0.8,Ideal,H,VS2,62.8,57.0,2834,5.91,5.87,3.7
2837.3571428571427,577,0.8,Ideal,H,VS2,62.8,57.0,2834,5.91,5.87,3.7
2205.1612903225805,577,0.8,Ideal,H,VS2,62.8,57.0,2834,5.91,5.87,3.7
1765.7272727272727,577,0.8,Ideal,H,VS2,62.8,57.0,2834,5.91,5.87,3.7
2863.6666666666665,578,0.51,Very Good,D,VVS1,59.9,58.0,2834,5.16,5.19,3.1
2142.8571428571427,578,0.51,Very Good,D,VVS1,59.9,58.0,2834,5.16,5.19,3.1
2699.1428571428573,578,0.51,Very Good,D,VVS1,59.9,58.0,2834,5.16,5.19,3.1
2731.695652173913,578,0.51,Very Good,D,VVS1,59.9,58.0,2834,5.16,5.19,3.1
2393.5789473684213,578,0.51,Very Good,D,VVS1,59.9,58.0,2834,5.16,5.19,3.1
2799.5753424657532,579,0.53,Ideal,F,VVS1,61.4,57.0,2834,5.2,5.23,3.2
2526.0545454545454,579,0.53,Ideal,F,VVS1,61.4,57.0,2834,5.2,5.23,3.2
2696.225352112676,579,0.53,Ideal,F,VVS1,61.4,57.0,2834,5.2,5.23,3.2
2824.8333333333335,579,0.53,Ideal,F,VVS1,61.4,57.0,2834,5.2,5.23,3.2
2657.266666666667,579,0.53,Ideal,F,VVS1,61.4,57.0,2834,5.2,5.23,3.2
2856.1111111111113,580,0.78,Ideal,I,VS2,61.8,55.0,2834,5.92,5.95,3.67
1898.4,580,0.78,Ideal,I,VS2,61.8,55.0,2834,5.92,5.95,3.67
1878.4,580,0.78,Ideal,I,VS2,61.8,55.0,2834,5.92,5.95,3.67
2142.785714285714,580,0.78,Ideal,I,VS2,61.8,55.0,2834,5.92,5.95,3.67
1727.9761904761904,580,0.78,Ideal,I,VS2,61.8,55.0,2834,5.92,5.95,3.67
1734.6666666666667,581,0.9,Very Good,J,SI1,63.4,54.0,2834,6.17,6.14,3.9
1588.7,581,0.9,Very Good,J,SI1,63.4,54.0,2834,6.17,6.14,3.9
2830.0,581,0.9,Very Good,J,SI1,63.4,54.0,2834,6.17,6.14,3.9
2311.6153846153848,581,0.9,Very Good,J,SI1,63.4,54.0,2834,6.17,6.14,3.9
1455.7142857142858,581,0.9,Very Good,J,SI1,63.4,54.0,2834,6.17,6.14,3.9
2562.730769230769,582,0.9,Fair,G,SI2,65.3,59.0,2834,6.07,6.0,3.94
2576.157894736842,582,0.9,Fair,G,SI2,65.3,59.0,2834,6.07,6.0,3.94
2822.0,582,0.9,Fair,G,SI2,65.3,59.0,2834,6.07,6.0,3.94
2544.8070175438597,582,0.9,Fair,G,SI2,65.3,59.0,2834,6.07,6.0,3.94
2594.5,582,0.9,Fair,G,SI2,65.3,59.0,2834,6.07,6.0,3.94
2544.5555555555557,583,0.77,Ideal,E,SI2,60.7,55.0,2834,6.01,5.95,3.63
2217.3703703703704,583,0.77,Ideal,E,SI2,60.7,55.0,2834,6.01,5.95,3.63
2621.194029850746,583,0.77,Ideal,E,SI2,60.7,55.0,2834,6.01,5.95,3.63
2380.653846153846,583,0.77,Ideal,E,SI2,60.7,55.0,2834,6.01,5.95,3.63
2682.741176470588,583,0.77,Ideal,E,SI2,60.7,55.0,2834,6.01,5.95,3.63
2799.5753424657532,584,0.73,Ideal,F,VS1,61.2,56.0,2835,5.89,5.81,3.58
2526.0545454545454,584,0.73,Ideal,F,VS1,61.2,56.0,2835,5.89,5.81,3.58
2696.225352112676,584,0.73,Ideal,F,VS1,61.2,56.0,2835,5.89,5.81,3.58
2824.8333333333335,584,0.73,Ideal,F,VS1,61.2,56.0,2835,5.89,5.81,3.58
2657.266666666667,584,0.73,Ideal,F,VS1,61.2,56.0,2835,5.89,5.81,3.58
2799.5753424657532,585,0.63,Ideal,F,VVS2,61.9,57.0,2835,5.47,5.51,3.4
2526.0545454545454,585,0.63,Ideal,F,VVS2,61.9,57.0,2835,5.47,5.51,3.4
2696.225352112676,585,0.63,Ideal,F,VVS2,61.9,57.0,2835,5.47,5.51,3.4
2824.8333333333335,585,0.63,Ideal,F,VVS2,61.9,57.0,2835,5.47,5.51,3.4
2657.266666666667,585,0.63,Ideal,F,VVS2,61.9,57.0,2835,5.47,5.51,3.4
2544.5555555555557,586,0.7,Ideal,E,VS2,61.5,54.0,2835,5.7,5.75,3.52
2217.3703703703704,586,0.7,Ideal,E,VS2,61.5,54.0,2835,5.7,5.75,3.52
2621.194029850746,586,0.7,Ideal,E,VS2,61.5,54.0,2835,5.7,5.75,3.52
2380.653846153846,586,0.7,Ideal,E,VS2,61.5,54.0,2835,5.7,5.75,3.52
2682.741176470588,586,0.7,Ideal,E,VS2,61.5,54.0,2835,5.7,5.75,3.52
2544.5555555555557,587,0.72,Ideal,E,VS2,62.8,57.0,2835,5.71,5.73,3.59
2217.3703703703704,587,0.72,Ideal,E,VS2,62.8,57.0,2835,5.71,5.73,3.59
2621.194029850746,587,0.72,Ideal,E,VS2,62.8,57.0,2835,5.71,5.73,3.59
2380.653846153846,587,0.72,Ideal,E,VS2,62.8,57.0,2835,5.71,5.73,3.59
2682.741176470588,587,0.72,Ideal,E,VS2,62.8,57.0,2835,5.71,5.73,3.59
2544.5555555555557,588,0.72,Ideal,E,SI1,61.0,57.0,2835,5.78,5.8,3.53
2217.3703703703704,588,0.72,Ideal,E,SI1,61.0,57.0,2835,5.78,5.8,3.53
2621.194029850746,588,0.72,Ideal,E,SI1,61.0,57.0,2835,5.78,5.8,3.53
2380.653846153846,588,0.72,Ideal,E,SI1,61.0,57.0,2835,5.78,5.8,3.53
2682.741176470588,588,0.72,Ideal,E,SI1,61.0,57.0,2835,5.78,5.8,3.53
2799.5753424657532,589,0.75,Premium,F,VS2,59.6,59.0,2835,6.04,5.94,3.57
2526.0545454545454,589,0.75,Premium,F,VS2,59.6,59.0,2835,6.04,5.94,3.57
2696.225352112676,589,0.75,Premium,F,VS2,59.6,59.0,2835,6.04,5.94,3.57
2824.8333333333335,589,0.75,Premium,F,VS2,59.6,59.0,2835,6.04,5.94,3.57
2657.266666666667,589,0.75,Premium,F,VS2,59.6,59.0,2835,6.04,5.94,3.57
2175.714285714286,590,0.82,Very Good,H,SI1,60.7,56.0,2836,6.04,6.06,3.67
2440.243902439024,590,0.82,Very Good,H,SI1,60.7,56.0,2836,6.04,6.06,3.67
2837.3571428571427,590,0.82,Very Good,H,SI1,60.7,56.0,2836,6.04,6.06,3.67
2205.1612903225805,590,0.82,Very Good,H,SI1,60.7,56.0,2836,6.04,6.06,3.67
1765.7272727272727,590,0.82,Very Good,H,SI1,60.7,56.0,2836,6.04,6.06,3.67
2544.5555555555557,591,0.71,Good,E,VS2,62.8,60.0,2836,5.6,5.65,3.53
2217.3703703703704,591,0.71,Good,E,VS2,62.8,60.0,2836,5.6,5.65,3.53
2621.194029850746,591,0.71,Good,E,VS2,62.8,60.0,2836,5.6,5.65,3.53
2380.653846153846,591,0.71,Good,E,VS2,62.8,60.0,2836,5.6,5.65,3.53
2682.741176470588,591,0.71,Good,E,VS2,62.8,60.0,2836,5.6,5.65,3.53
2544.5555555555557,592,0.7,Premium,E,VS1,62.6,59.0,2837,5.69,5.66,3.55
2217.3703703703704,592,0.7,Premium,E,VS1,62.6,59.0,2837,5.69,5.66,3.55
2621.194029850746,592,0.7,Premium,E,VS1,62.6,59.0,2837,5.69,5.66,3.55
2380.653846153846,592,0.7,Premium,E,VS1,62.6,59.0,2837,5.69,5.66,3.55
2682.741176470588,592,0.7,Premium,E,VS1,62.6,59.0,2837,5.69,5.66,3.55
2544.5555555555557,593,0.7,Ideal,E,VS1,61.8,56.0,2837,5.74,5.69,3.53
2217.3703703703704,593,0.7,Ideal,E,VS1,61.8,56.0,2837,5.74,5.69,3.53
2621.194029850746,593,0.7,Ideal,E,VS1,61.8,56.0,2837,5.74,5.69,3.53
2380.653846153846,593,0.7,Ideal,E,VS1,61.8,56.0,2837,5.74,5.69,3.53
2682.741176470588,593,0.7,Ideal,E,VS1,61.8,56.0,2837,5.74,5.69,3.53
2799.5753424657532,594,0.71,Ideal,F,SI1,59.8,53.0,2838,5.86,5.82,3.49
2526.0545454545454,594,0.71,Ideal,F,SI1,59.8,53.0,2838,5.86,5.82,3.49
2696.225352112676,594,0.71,Ideal,F,SI1,59.8,53.0,2838,5.86,5.82,3.49
2824.8333333333335,594,0.71,Ideal,F,SI1,59.8,53.0,2838,5.86,5.82,3.49
2657.266666666667,594,0.71,Ideal,F,SI1,59.8,53.0,2838,5.86,5.82,3.49
2175.714285714286,595,0.76,Very Good,H,SI1,60.9,55.0,2838,5.92,5.94,3.61
2440.243902439024,595,0.76,Very Good,H,SI1,60.9,55.0,2838,5.92,5.94,3.61
2837.3571428571427,595,0.76,Very Good,H,SI1,60.9,55.0,2838,5.92,5.94,3.61
2205.1612903225805,595,0.76,Very Good,H,SI1,60.9,55.0,2838,5.92,5.94,3.61
1765.7272727272727,595,0.76,Very Good,H,SI1,60.9,55.0,2838,5.92,5.94,3.61
2799.5753424657532,596,0.82,Fair,F,SI1,64.9,58.0,2838,5.83,5.79,3.77
2526.0545454545454,596,0.82,Fair,F,SI1,64.9,58.0,2838,5.83,5.79,3.77
2696.225352112676,596,0.82,Fair,F,SI1,64.9,58.0,2838,5.83,5.79,3.77
2824.8333333333335,596,0.82,Fair,F,SI1,64.9,58.0,2838,5.83,5.79,3.77
2657.266666666667,596,0.82,Fair,F,SI1,64.9,58.0,2838,5.83,5.79,3.77
2799.5753424657532,597,0.72,Premium,F,VS1,58.8,60.0,2838,5.91,5.89,3.47
2526.0545454545454,597,0.72,Premium,F,VS1,58.8,60.0,2838,5.91,5.89,3.47
2696.225352112676,597,0.72,Premium,F,VS1,58.8,60.0,2838,5.91,5.89,3.47
2824.8333333333335,597,0.72,Premium,F,VS1,58.8,60.0,2838,5.91,5.89,3.47
2657.266666666667,597,0.72,Premium,F,VS1,58.8,60.0,2838,5.91,5.89,3.47
2799.5753424657532,598,0.7,Premium,F,VS2,62.3,58.0,2838,5.72,5.64,3.54
2526.0545454545454,598,0.7,Premium,F,VS2,62.3,58.0,2838,5.72,5.64,3.54
2696.225352112676,598,0.7,Premium,F,VS2,62.3,58.0,2838,5.72,5.64,3.54
2824.8333333333335,598,0.7,Premium,F,VS2,62.3,58.0,2838,5.72,5.64,3.54
2657.266666666667,598,0.7,Premium,F,VS2,62.3,58.0,2838,5.72,5.64,3.54
2799.5753424657532,599,0.7,Premium,F,VS2,61.7,58.0,2838,5.69,5.63,3.49
2526.0545454545454,599,0.7,Premium,F,VS2,61.7,58.0,2838,5.69,5.63,3.49
2696.225352112676,599,0.7,Premium,F,VS2,61.7,58.0,2838,5.69,5.63,3.49
2824.8333333333335,599,0.7,Premium,F,VS2,61.7,58.0,2838,5.69,5.63,3.49
2657.266666666667,599,0.7,Premium,F,VS2,61.7,58.0,2838,5.69,5.63,3.49
2562.730769230769,600,0.7,Premium,G,VS1,62.6,55.0,2838,5.73,5.64,3.56
2576.157894736842,600,0.7,Premium,G,VS1,62.6,55.0,2838,5.73,5.64,3.56
2822.0,600,0.7,Premium,G,VS1,62.6,55.0,2838,5.73,5.64,3.56
2544.8070175438597,600,0.7,Premium,G,VS1,62.6,55.0,2838,5.73,5.64,3.56
2594.5,600,0.7,Premium,G,VS1,62.6,55.0,2838,5.73,5.64,3.56
2799.5753424657532,601,0.7,Premium,F,VS2,59.4,61.0,2838,5.83,5.79,3.45
2526.0545454545454,601,0.7,Premium,F,VS2,59.4,61.0,2838,5.83,5.79,3.45
2696.225352112676,601,0.7,Premium,F,VS2,59.4,61.0,2838,5.83,5.79,3.45
2824.8333333333335,601,0.7,Premium,F,VS2,59.4,61.0,2838,5.83,5.79,3.45
2657.266666666667,601,0.7,Premium,F,VS2,59.4,61.0,2838,5.83,5.79,3.45
2544.5555555555557,602,0.7,Very Good,E,SI1,63.5,59.0,2838,5.53,5.49,3.5
2217.3703703703704,602,0.7,Very Good,E,SI1,63.5,59.0,2838,5.53,5.49,3.5
2621.194029850746,602,0.7,Very Good,E,SI1,63.5,59.0,2838,5.53,5.49,3.5
2380.653846153846,602,0.7,Very Good,E,SI1,63.5,59.0,2838,5.53,5.49,3.5
2682.741176470588,602,0.7,Very Good,E,SI1,63.5,59.0,2838,5.53,5.49,3.5
2799.5753424657532,603,0.7,Premium,F,VS2,60.9,61.0,2838,5.71,5.66,3.46
2526.0545454545454,603,0.7,Premium,F,VS2,60.9,61.0,2838,5.71,5.66,3.46
2696.225352112676,603,0.7,Premium,F,VS2,60.9,61.0,2838,5.71,5.66,3.46
2824.8333333333335,603,0.7,Premium,F,VS2,60.9,61.0,2838,5.71,5.66,3.46
2657.266666666667,603,0.7,Premium,F,VS2,60.9,61.0,2838,5.71,5.66,3.46
2799.5753424657532,604,0.7,Premium,F,VS2,59.5,58.0,2838,5.85,5.75,3.45
2526.0545454545454,604,0.7,Premium,F,VS2,59.5,58.0,2838,5.85,5.75,3.45
2696.225352112676,604,0.7,Premium,F,VS2,59.5,58.0,2838,5.85,5.75,3.45
2824.8333333333335,604,0.7,Premium,F,VS2,59.5,58.0,2838,5.85,5.75,3.45
2657.266666666667,604,0.7,Premium,F,VS2,59.5,58.0,2838,5.85,5.75,3.45
2562.730769230769,605,0.7,Premium,G,VS1,63.0,60.0,2838,5.64,5.57,3.53
2576.157894736842,605,0.7,Premium,G,VS1,63.0,60.0,2838,5.64,5.57,3.53
2822.0,605,0.7,Premium,G,VS1,63.0,60.0,2838,5.64,5.57,3.53
2544.8070175438597,605,0.7,Premium,G,VS1,63.0,60.0,2838,5.64,5.57,3.53
2594.5,605,0.7,Premium,G,VS1,63.0,60.0,2838,5.64,5.57,3.53
2544.5555555555557,606,0.74,Very Good,E,SI1,60.0,57.0,2839,5.85,5.89,3.52
2217.3703703703704,606,0.74,Very Good,E,SI1,60.0,57.0,2839,5.85,5.89,3.52
2621.194029850746,606,0.74,Very Good,E,SI1,60.0,57.0,2839,5.85,5.89,3.52
2380.653846153846,606,0.74,Very Good,E,SI1,60.0,57.0,2839,5.85,5.89,3.52
2682.741176470588,606,0.74,Very Good,E,SI1,60.0,57.0,2839,5.85,5.89,3.52
2799.5753424657532,607,0.71,Ideal,F,VS1,61.5,57.0,2839,5.74,5.71,3.52
2526.0545454545454,607,0.71,Ideal,F,VS1,61.5,57.0,2839,5.74,5.71,3.52
2696.225352112676,607,0.71,Ideal,F,VS1,61.5,57.0,2839,5.74,5.71,3.52
2824.8333333333335,607,0.71,Ideal,F,VS1,61.5,57.0,2839,5.74,5.71,3.52
2657.266666666667,607,0.71,Ideal,F,VS1,61.5,57.0,2839,5.74,5.71,3.52
2799.5753424657532,608,0.7,Ideal,F,VS1,61.6,54.0,2839,5.75,5.72,3.53
2526.0545454545454,608,0.7,Ideal,F,VS1,61.6,54.0,2839,5.75,5.72,3.53
2696.225352112676,608,0.7,Ideal,F,VS1,61.6,54.0,2839,5.75,5.72,3.53
2824.8333333333335,608,0.7,Ideal,F,VS1,61.6,54.0,2839,5.75,5.72,3.53
2657.266666666667,608,0.7,Ideal,F,VS1,61.6,54.0,2839,5.75,5.72,3.53
2799.5753424657532,609,0.71,Ideal,F,VS1,62.1,55.0,2839,5.82,5.68,3.57
2526.0545454545454,609,0.71,Ideal,F,VS1,62.1,55.0,2839,5.82,5.68,3.57
2696.225352112676,609,0.71,Ideal,F,VS1,62.1,55.0,2839,5.82,5.68,3.57
2824.8333333333335,609,0.71,Ideal,F,VS1,62.1,55.0,2839,5.82,5.68,3.57
2657.266666666667,609,0.71,Ideal,F,VS1,62.1,55.0,2839,5.82,5.68,3.57
2799.5753424657532,610,0.71,Premium,F,VS1,59.1,61.0,2839,5.84,5.81,3.44
2526.0545454545454,610,0.71,Premium,F,VS1,59.1,61.0,2839,5.84,5.81,3.44
2696.225352112676,610,0.71,Premium,F,VS1,59.1,61.0,2839,5.84,5.81,3.44
2824.8333333333335,610,0.71,Premium,F,VS1,59.1,61.0,2839,5.84,5.81,3.44
2657.266666666667,610,0.71,Premium,F,VS1,59.1,61.0,2839,5.84,5.81,3.44
2799.5753424657532,611,0.71,Premium,F,VS1,59.0,60.0,2839,5.82,5.8,3.43
2526.0545454545454,611,0.71,Premium,F,VS1,59.0,60.0,2839,5.82,5.8,3.43
2696.225352112676,611,0.71,Premium,F,VS1,59.0,60.0,2839,5.82,5.8,3.43
2824.8333333333335,611,0.71,Premium,F,VS1,59.0,60.0,2839,5.82,5.8,3.43
2657.266666666667,611,0.71,Premium,F,VS1,59.0,60.0,2839,5.82,5.8,3.43
2799.5753424657532,612,0.71,Premium,F,VS1,60.5,58.0,2839,5.75,5.72,3.47
2526.0545454545454,612,0.71,Premium,F,VS1,60.5,58.0,2839,5.75,5.72,3.47
2696.225352112676,612,0.71,Premium,F,VS1,60.5,58.0,2839,5.75,5.72,3.47
2824.8333333333335,612,0.71,Premium,F,VS1,60.5,58.0,2839,5.75,5.72,3.47
